"n_distributor_id","dist_name","item_code","item_name","category_abc","category_fms","volume","pack","last_sale_date","last_purchase_date","last_stock_adjustment_date","last_sale_return_date","last_customer_breakage_expiry_date","last_godown_breakage_expiry_date","sale_amt","purchase_amt","stock_adjustment_amt","sale_return_amt","customer_breakage_expiry_amt","godown_breakage_expiry_amt","sale_qty","purchase_qty","stock_adjustment_qty","sale_return_qty","customer_breakage_expiry_qty","godown_breakage_expiry_qty","line_cut_customer_count","line_cut_challan_count","line_cut_no_of_days","line_cut_total_qty"
2,Simba,59223,MUOUT PLUS POWDER 238 GM,C,M,,,2023-04-20,,,2023-04-11,,,5312.31,,,1058.56,,,20.000,,,4.000,,,1,1,1,1.0
2,Simba,59508,SMULAC SOLUTION 100 ML,D,S,,,2023-04-19,2023-04-18,,2023-04-04,,,814.00,705.67,,84.48,,,10.000,10.000,,1.000,,,1,1,1,2.0
2,Simba,59605,MINIMALIST L ASCORBIC ACID 08 % LIP BALM 12 G,D,N,,,2023-04-13,,,,,,1591.71,,,,,,6.000,,,,,,,,,
2,Simba,59650,DERMADEW SOAP 50 G,D,S,,,2023-04-20,,,,,,257.08,,,,,,4.000,,,,,,,,,
2,Simba,117,VOGLOYD M FORTE 0.3MG 15TAB,D,S,52.5,STRIP,2023-04-15,,,,,,2030.23,,,,,,17.000,,,,,1.000,,,,
2,Simba,287,ALCO PS 10TAB,D,S,48.1,STRIP,2023-04-20,,,,,,114.28,,,,,,2.000,,,,,,,,,
2,Simba,674,PAN 20MG 15TAB,A,F,21.6,STRIP,2023-04-20,2023-04-12,2023-04-15,2023-04-12,2023-03-29,2023-03-29,70423.50,108000.00,67.50,1933.50,133.71,133.71,1000.000,1600.000,27.000,27.000,2.000,2.000,8,8,4,-57.0
2,Simba,876,REVIBRA C 10 28 VEGICAP 0.5ML,C,S,22.7,PACKET,2023-04-15,,,,,,5385.68,,,,,,4.000,,,,,,,,,
2,Simba,1921,AMBROLITE-D BIG,B,F,199.7,BOTTLE,2023-04-20,2023-04-06,2023-04-19,2023-04-10,2023-03-27,2023-03-27,24332.07,13654.80,26693.57,567.27,833.19,833.19,317.000,200.000,417.000,7.000,13.000,,1,1,1,1.0
2,Simba,2632,GLYNASE XL-5 10TAB,D,M,21.4,STRIP,2023-04-20,2023-04-20,2023-03-21,,,,708.28,1409.80,-14.84,,,,90.000,190.000,2.000,,,,1,1,1,2.0
2,Simba,2692,TAZLOC-AM 80MG  10TAB,B,F,58.6,STRIP,2023-04-20,,,2023-04-10,,,25117.69,,,2546.34,,,179.000,,,18.000,,,,,,
2,Simba,2772,PROXYM ER 10TAB,C,M,45.8,STRIP,2023-04-02,,2023-04-02,2023-03-31,2023-03-24,2023-03-24,1751.06,,493.65,578.95,1462.64,1462.64,9.000,,9.000,3.000,8.000,2.000,,,,
2,Simba,2939,MESTROLYST 40 10TAB,D,S,17.2,STRIP,2023-04-18,2023-03-22,,2023-04-20,,,9085.26,8614.50,,4728.32,,,50.000,50.000,,26.000,,,,,,
2,Simba,3024,ALCAFT EYE DROP 5ML,D,S,98.7,BOTTLE,2023-04-16,2023-04-15,,2023-04-10,2023-03-24,2023-03-24,3495.98,4532.10,,146.58,138.86,138.86,22.000,30.000,,1.000,1.000,,,,,
2,Simba,3542,WELMINIC P 250 SYP 60ML,C,F,146.9,BOTTLE,2023-04-20,2023-04-15,2023-04-19,2023-04-13,,,5135.59,7425.00,0.00,763.12,,,112.000,180.000,72.000,17.000,,,2,2,2,-1.0
2,Simba,3958,OLEANZ 10MG 10TAB,C,M,9.2,STRIP,2023-04-20,2023-04-14,,2023-04-13,2023-03-28,2023-03-28,19323.94,18283.20,,253.95,154.29,154.29,311.000,300.000,,4.000,3.000,,1,1,1,0.0
2,Simba,4389,VASOGRAIN TAB,B,F,42.952,STRIP,2023-04-20,,2023-04-18,2023-04-17,2023-04-06,2023-04-06,41207.58,,0.00,827.52,284.24,284.24,493.000,,116.000,10.000,4.000,1.000,2,2,1,4.0
2,Simba,4544,BRIMOCOM EYE DROP 5ML,C,M,63.7,BOTTLE,2023-04-20,2023-04-12,2023-04-04,,,,6616.32,7468.20,0.00,,,,25.000,30.000,10.000,,,,1,1,1,0.0
2,Simba,5340,GABANTIN PLUS 10TAB,D,M,23.9,STRIP,2023-04-19,2023-04-14,2023-04-14,2023-04-06,2023-03-29,2023-03-29,12940.70,12137.21,0.00,400.38,771.48,771.48,165.000,160.000,14.000,5.000,12.000,,3,3,3,4.0
2,Simba,5598,COSMELITE NEXT 30GM CREAM,B,F,108.2,TUBE,2023-04-20,2023-04-02,,2023-04-10,,,27998.67,66782.20,,640.86,,,87.000,220.000,,2.000,,,1,1,1,0.0
2,Simba,5603,IVABLES 5MG 15TAB,B,F,15.5,STRIP,2023-04-19,2023-04-15,2023-04-06,,,,44414.90,54848.00,0.00,,,,264.000,340.000,32.000,,,,2,2,2,3.0
2,Simba,6332,AMBRODIL SUSP,C,F,206.8,BOTTLE,2023-04-20,2023-04-18,2023-04-08,2023-04-20,,,8295.91,14511.87,0.00,296.12,,,160.000,300.000,76.000,6.000,,,,,,
2,Simba,6347,CEFADROX CV,C,M,215.3,STRIP,2023-04-16,2023-04-11,2023-04-14,,,,6779.97,6102.01,0.00,,,,52.000,50.000,20.000,,,10.000,6,7,5,9.0
2,Simba,6882,GLIMIPREX-MF FORTE 2 TAB,D,S,45.4,STRIP,2023-04-19,2023-04-11,2023-03-27,,,,1498.62,1718.44,0.00,,,,24.000,30.000,2.000,,,,,,,
2,Simba,8596,VOLINI MAXX 55GM SPRAY,C,M,333.4,BOTTLE,2023-04-20,2023-03-22,,,,,9845.99,4912.13,,,,,81.000,48.000,,,,,,,,
2,Simba,8793,LIPVAS 20 10TAB ATORVASTATIN(20MG)(NON RETURNABLE),C,F,23.9,STRIP,2023-04-20,2023-03-21,2023-04-17,2023-04-20,,,11172.40,712.80,0.00,474.30,,,424.000,30.000,222.000,18.000,,1.000,1,1,1,1.0
2,Simba,9023,CLEARWAX 10ML EAR DROPS (NON RETURNABLE),D,S,95.0,BOTTLE,2023-04-15,,,2023-04-13,,,155.40,,,154.10,,,6.000,,,6.000,,,,,,
2,Simba,9790,SHY ORAL GEL,D,S,186.20000000000002,BOTTLE,2023-04-19,,,,,,978.61,,,,,,12.000,,,,,,,,,
2,Simba,10410,COLIZA TAB,D,S,19.6,STRIP,2023-04-10,2023-04-05,2023-04-19,,,,835.72,763.83,-46.28,,,,30.000,30.000,2.000,,,,2,2,2,2.0
2,Simba,11777,SURFAZ O 1TAB,D,S,33.0,STRIP,2023-03-31,,,,,,276.74,,,,,,34.000,,,,,,,,,
2,Simba,11785,DIAVIT PLUS 10CAP,B,F,52.7,STRIP,2023-04-20,,2023-04-16,2023-04-20,2023-04-15,2023-04-15,188170.39,,-7740.00,1136.18,1530.97,1530.97,1993.000,,764.000,11.000,18.000,,5,5,2,-80.0
2,Simba,12040,KERA XL NEW HAIR SERUM 60ML,B,M,426.8,BOTTLE,2023-04-20,,,2023-04-19,,,38717.75,,,2475.07,,,47.000,,,3.000,,,,,,
2,Simba,12240,EFLORA CREAM 13.9% 15GM,C,S,90.8,TUBE,2023-04-17,,,2023-04-10,2023-03-22,2023-03-22,12074.94,,,1903.40,577.93,577.93,19.000,,,3.000,1.000,1.000,1,1,1,1.0
2,Simba,12938,EXTRA L 10TAB,D,F,0.0,NaN,2023-04-20,2023-04-01,,2023-04-06,,,3991.94,6712.00,,143.57,,,111.000,200.000,,4.000,,,,,,
2,Simba,13466,CALCIFIT 250MG 30TAB,C,F,228.1,BOTTLE,2023-04-20,2023-04-07,2023-04-12,,,,5133.35,6749.73,0.00,,,,74.000,120.000,16.000,,,,,,,
2,Simba,13503,SZHH 30GM CREAM,C,M,88.7,TUBE,2023-04-20,2023-03-28,2023-03-24,,,,5979.82,9610.50,0.00,,,,30.000,50.000,2.000,,,,2,2,2,0.0
2,Simba,13778,LULINOL XL 1% 50GM CREAM,D,S,169.7,TUBE,2023-04-18,,,,,,604.73,,,,,,3.000,,,,,,2,2,2,2.0
2,Simba,14385,SUPACEF 1.5GM INJ,B,S,106.7,DRY VIAL,2023-04-14,,2023-04-03,2023-04-12,2023-03-30,2023-03-30,34250.20,,0.00,2577.48,510.14,510.14,134.000,,78.000,10.000,2.000,,,,,
2,Simba,15271,EXEL CREAM 30GM,D,M,118.2,TUBE,2023-04-19,,2023-04-17,2023-03-24,,,1231.67,,0.00,113.15,,,11.000,,2.000,1.000,,,,,,
2,Simba,15323,NEUGATRIP 10TAB,C,M,310.7,STRIP,2023-04-01,,,,2023-03-23,2023-03-23,4990.38,,,,144.64,144.64,31.000,,,,1.000,,,,,
2,Simba,15544,GLISEN VM1 10TAB,D,M,67.6,STRIP,2023-04-17,2023-04-13,,2023-04-04,,,5031.44,7094.50,,213.96,,,48.000,70.000,,2.000,,,,,,
2,Simba,15957,PANTOZIT 40MG 10TAB,D,S,67.0,STRIP,2023-04-20,2023-04-06,,,,,2543.11,2677.36,,,,,44.000,50.000,,,,,1,1,1,1.0
2,Simba,17173,"4BLUD SYP 200ML",D,S,695.0,BOTTLE,2023-04-17,2023-04-15,,,,,829.17,1028.60,,,,,8.000,12.000,,,,,,,,
2,Simba,17316,ZOCEF 500MG 10TAB,A,F,228.9,STRIP,2023-04-19,2023-04-12,2023-04-15,2023-04-19,2023-03-29,2023-03-29,115001.58,60750.00,0.00,6047.21,8852.07,8852.07,232.000,200.000,8.000,11.000,17.000,8.000,4,4,4,-15.0
2,Simba,17388,FINTOP AF CREAM 30GM,D,S,154.2,TUBE,2023-04-14,,2023-04-02,,,,2231.94,,0.00,,,,8.000,,4.000,,,2.000,,,,
2,Simba,18042,NUPERMY CREAM 30GM,D,M,112.9,TUBE,2023-04-20,2023-04-20,,,,,1913.01,2461.25,,,,,41.000,55.000,,,,,,,,
2,Simba,18432,DUTAWIN 10TAB,C,M,16.4,STRIP,2023-04-20,2023-04-08,,2023-04-17,,,10821.61,15428.00,,761.10,,,132.000,200.000,,9.000,,1.000,2,2,2,7.0
2,Simba,19136,TENDRONE 1% 15GM CREAM,D,M,62.3,TUBE,2023-04-20,,,2023-04-03,,,3883.11,,,101.85,,,41.000,,,1.000,,,1,1,1,1.0
2,Simba,19187,DOXINATE 30TAB,A,F,21.7,STRIP,2023-04-20,2023-04-19,2023-04-20,2023-04-18,,,318234.87,419831.00,-147.31,7512.99,,,2031.000,2850.000,13.000,48.000,,1.000,9,9,8,4.0
2,Simba,19506,SUNCROS AQUAGEL 100GM JAR,B,M,323.6,TUBE,2023-04-20,2023-04-15,,2023-04-19,2023-03-23,2023-03-23,36229.52,61072.00,,1621.82,1391.80,1391.80,114.000,200.000,,5.000,5.000,,,,,
2,Simba,20658,OVIGYN DSR 7TAB,A,F,12.3,STRIP,2023-04-20,2023-04-05,,2023-04-04,,,112417.55,82802.20,,14901.05,,,335.000,260.000,,43.000,,1.000,3,4,3,1.0
2,Simba,20982,SOFINOX CREAM 30GM,D,M,49.3,TUBE,2023-04-20,2023-04-02,,,,,7368.93,6570.60,,,,,32.000,30.000,,,,,,,,
2,Simba,21265,SURBEX FE 30MG CHEWABLE 15TAB,C,M,72.3,STRIP,2023-04-20,2023-04-06,,2023-04-06,,,14157.68,11074.50,,425.09,,,66.000,50.000,,2.000,,,2,2,2,3.0
2,Simba,21695,DEWPEARL ACNE 75GM SOAP,D,M,0.0,NaN,2023-04-17,2023-04-11,2023-04-02,2023-04-04,,,4563.27,4088.00,0.00,260.86,,,43.000,40.000,2.000,3.000,,,,,,
2,Simba,21824,TEARLUB 10ML EYE DROPS,D,S,90.1,BOTTLE,2023-03-25,,2023-03-25,,,,378.00,,0.00,,,,4.000,,4.000,,,,1,1,1,1.0
2,Simba,22187,TICAFLO 90MG 14TAB,C,S,95.6,STRIP,2023-04-20,2023-04-17,,,,,26183.85,6769.20,,,,,102.000,24.000,,,,,,,,
2,Simba,22228,GABAMAX NT 50 10TAB,C,F,69.0,STRIP,2023-04-20,2023-04-18,2023-04-08,,,,15243.17,21767.71,0.00,,,,198.000,300.000,10.000,,,,2,2,2,3.0
2,Simba,22305,VITA 10 15CAP,D,S,162.0,BOTTLE,,,2023-04-20,,,,,,-250.17,,,,,,1.000,,,,1,1,1,1.0
2,Simba,22874,AG HEAL 15GM GEL,D,M,158.9,TUBE,2023-04-20,2023-04-06,,2023-04-14,,,3305.74,1386.72,,244.07,,,54.000,24.000,,4.000,,,,,,
2,Simba,22978,ROSAVE F 5MG 10TAB,C,M,30.5,STRIP,2023-04-17,2023-04-11,,,,,15808.57,16408.80,,,,,114.000,120.000,,,,,,,,
2,Simba,23067,SONIRAB DSR 10TAB,D,S,49.3,STRIP,2023-03-28,,,,,,142.64,,,,,,2.000,,,,,3.000,,,,
2,Simba,24276,XYZAL M KID DT 10TAB,D,S,20.1,STRIP,2023-04-16,2023-03-30,,2023-04-18,,,1002.73,1166.80,,61.58,,,17.000,20.000,,1.000,,,,,,
2,Simba,24534,MOMOZ F CREAM,D,M,66.7,TUBE,2023-04-20,2023-04-20,,2023-04-06,,,5895.98,6546.80,,345.53,,,34.000,40.000,,2.000,,,2,2,2,2.0
2,Simba,24864,CUFFZIT AX 100ML SYRUP,D,S,260.2,BOTTLE,2023-04-17,2023-03-30,,,,,3284.36,6930.56,,,,,44.000,100.000,,,,,,,,
2,Simba,25066,BENIDIN CH 6.25MG 10TAB,D,S,11.6,STRIP,2023-04-19,,2023-04-20,,,,244.52,,0.00,,,,3.000,,4.000,,,2.000,,,,
2,Simba,26209,ACNESTAR GEL 22 GM,B,F,136.8,TUBE,2023-04-20,,,2023-04-20,,,42112.54,,,634.44,,,641.000,,,10.000,,,3,3,2,3.0
2,Simba,26823,M2 TONE EM 30TAB,D,S,61.4,STRIP,2023-04-01,,,,,,493.04,,,,,,5.000,,,,,,1,1,1,0.0
2,Simba,26908,ESTROPLUS 21TAB,B,F,63.5,STRIP,2023-04-20,2023-04-17,,2023-04-18,,,39760.38,49533.64,,1501.72,,,108.000,140.000,,4.000,,,,,,
2,Simba,27019,LAREGAB AT 10TAB,B,F,63.1,STRIP,2023-04-20,2023-04-10,,2023-04-05,2023-03-28,2023-03-28,33122.11,50624.00,,1068.71,131.79,131.79,217.000,350.000,,7.000,1.000,,3,3,3,5.0
2,Simba,27390,NUGLIPTIN M 500MG 15TAB,D,S,79.8,STRIP,2023-04-16,2023-04-03,2023-03-24,,,,4685.44,1166.10,0.00,,,,39.000,10.000,16.000,,,,1,1,1,1.0
2,Simba,28647,MELABEST CREAM 15 GM,C,F,73.3,TUBE,2023-04-20,2023-04-18,,2023-03-30,,,14162.36,9731.81,,132.52,,,118.000,94.000,,1.000,,,1,1,1,0.0
2,Simba,28825,NOBEL GEL 10 GM,D,M,45.9,TUBE,2023-04-20,,,,,,3604.37,,,,,,133.000,,,,,,1,1,1,0.0
2,Simba,29248,BRONCOFIL 10CAP ACEBROPHYLLINE(100MG),D,S,,,2023-04-19,,2023-04-19,,,,47.05,,-19.22,,,,2.000,,3.000,,,,1,1,1,1.0
2,Simba,29284,URIVEL 10TAB FLAVOXATE(200MG),D,S,54.0,STRIP,2023-04-20,,2023-04-20,,,,2007.99,,190.00,,,,39.000,,24.000,,,4.000,,,,
2,Simba,29595,DICLO FAST GEL 30 GM,D,M,216.9,TUBE,2023-04-20,2023-04-14,,2023-03-29,,,5445.64,6496.00,,74.14,,,74.000,100.000,,1.000,,,1,1,1,2.0
2,Simba,30050,GERIFORTE SYRUP 200 ML,D,S,500.3,BOTTLE,2023-04-15,,,2023-03-28,,,1375.10,,,174.02,,,15.000,,,2.000,,,1,1,1,1.0
2,Simba,30226,NEOSPORIN ANTIBIOTIC OINTMENT 10 GM,A,F,46.6,TUBE,2023-04-20,2023-04-15,,2023-04-17,,,56700.25,27702.00,,1201.91,,,752.000,400.000,,16.000,,,7,7,6,2.0
2,Simba,30537,GLYCINORM OD 60MG 10TAB,D,S,22.4,STRIP,2023-04-16,2023-04-03,,2023-04-20,,,2615.03,2746.20,,1304.47,,,18.000,20.000,,9.000,,,5,5,5,5.0
2,Simba,30706,SORLIV LIQUID,D,S,450.1,BOTTLE,2023-04-14,2023-04-12,,,,,189.55,1012.66,,,,,2.000,12.000,,,,,1,1,1,0.0
2,Simba,30721,I-PHYTORAL 100,D,S,256.3,STRIP,2023-04-18,2023-04-15,,2023-03-25,,,1335.00,2250.00,,108.58,,,12.000,24.000,,1.000,,,1,2,2,-4.0
2,Simba,30766,MELCOVIT GOLD CAPS,D,S,112.7,STRIP,2023-04-18,2023-04-08,,,,,2326.72,1220.30,,,,,18.000,10.000,,,,,,,,
2,Simba,31359,DOLOPAR M SUSPENSION,D,S,146.7,BOTTLE,2023-04-18,2023-04-15,2023-03-31,,,,1299.39,1089.60,0.00,,,,36.000,33.000,2.000,,,,2,3,2,-2.0
2,Simba,31523,OLMAX -40  TAB,D,S,39.1,STRIP,2023-04-20,2023-04-05,,,,,5082.15,9796.00,,,,,20.000,40.000,,,,,,,,
2,Simba,31629,BROPHYLE SR TABLETS 10X10 T [P TO P],D,S,21.2,STRIP,2023-04-13,,,,,,305.96,,,,,,2.000,,,,,,,,,
2,Simba,31685,ESLO - 1.25 TABLETS 10X2X15 T [P TO P],D,M,8.9,STRIP,2023-04-20,2023-04-13,,,,,1502.91,729.00,,,,,39.000,20.000,,,,1.000,2,2,2,4.0
2,Simba,32530,BACLOF STRAWBERRY LIQUID 100 ML,C,M,383.1,BOTTLE,2023-04-20,2023-03-31,2023-04-14,2023-04-20,,,24485.37,29937.00,0.00,469.59,,,156.000,204.000,20.000,3.000,,,2,2,2,1.0
2,Simba,32616,CHLOROMYCETIN 1 % APLICAP 50 NOS,D,M,151.0,BOTTLE,2023-04-19,2023-03-21,,2023-03-24,,,1347.16,910.05,,71.35,,,20.000,16.000,,1.000,,,,,,
2,Simba,32878,FOSTERA 10 TABLET 10 NOS,D,S,2.0,STRIP,2023-04-04,,,,,,188.66,,,,,,2.000,,,,,,,,,
2,Simba,33167,CONCOR AM 2.5MG 10TAB,B,F,13.6,STRIP,2023-03-21,,,,2023-03-30,2023-03-30,114.66,,,,54.32,54.32,2.000,,,,1.000,,,,,
2,Simba,33362,SERETRA - 80 TABLETS 1X10 T,D,S,60.7,STRIP,2023-04-16,,2023-03-25,2023-04-03,2023-03-29,2023-03-29,3432.19,,0.00,486.80,279.74,279.74,20.000,,6.000,3.000,2.000,,,,,
2,Simba,34287,MORR MAX 5 % SERUM 60 ML,C,S,564.9,BOTTLE,2023-04-20,2023-03-31,2023-03-22,2023-03-30,,,4568.70,5785.68,-491.78,491.98,,,9.000,12.000,1.000,1.000,,,2,2,2,2.0
2,Simba,34334,NEOPRIDE TOTAL 40 TABLET 10 NOS,D,S,34.7,STRIP,2023-04-20,2023-04-03,,2023-04-13,,,6713.42,14149.80,,841.44,,,33.000,70.000,,4.000,,1.000,,,,
2,Simba,34388,OCUVIR 3 % EYE OINTMENT 5 G,D,M,39.3,TUBE,2023-04-19,2023-04-20,2023-04-18,2023-03-22,,,2206.98,2663.26,337.32,87.74,,,54.000,70.000,39.000,2.000,,1.000,2,2,2,-4.0
2,Simba,34603,REXIPRA FORTE TABLET 10 NOS,C,M,15.4,STRIP,,,2023-04-20,2023-04-03,,,,,316.29,111.28,,,,,5.000,1.000,,4.000,,,,
2,Simba,35157,STARCLAV BID 30ML SYRUP,D,S,286.1,BOTTLE,2023-04-18,2023-03-31,2023-04-18,2023-03-30,,,829.01,771.77,-96.99,205.20,,,23.000,24.000,17.000,6.000,,1.000,1,1,1,6.0
2,Simba,35218,FERTYL F TABLET 10 NO`S,B,M,64.8,STRIP,2023-04-20,2023-04-15,2023-04-07,2023-03-25,,,21981.95,38318.38,4470.20,204.36,,,119.000,220.000,68.000,1.000,,,2,2,2,3.0
2,Simba,35383,DEFZA 24 TAB,D,S,11.1,STRIP,2023-03-26,,,,,,187.07,,,,,,1.000,,,,,,,,,
2,Simba,35384,DEFZA 30 TAB,C,S,11.0,STRIP,2023-04-18,,,,,,7841.35,,,,,,31.000,,,,,,,,,
2,Simba,35644,OLESOFT PH 5.5 75GM SOAP,D,S,142.9,WRAP,2023-04-01,,2023-04-20,,2023-03-29,2023-03-29,977.68,,579.65,,329.49,329.49,8.000,,7.000,,3.000,,1,1,1,-1.0
2,Simba,36544,PEDIGREE PUPPY WITH CHICKEN FOOD 70 GM,D,N,,,2023-04-03,2023-03-30,,,,,5176.14,5058.00,,,,,150.000,150.000,,,,,3,3,1,8.0
2,Simba,37183,ENO LEMON SACHET 30 GM (6X5GM),C,S,15.2,PACKET,2023-04-10,2023-04-08,,,,,446.40,433.13,,,,,10.000,10.000,,,,,1,1,1,3.0
2,Simba,37291,SIZLAC 50MG 10TAB,D,S,8.4,STRIP,2023-04-17,2023-03-31,2023-04-15,2023-04-15,,,1197.18,1639.20,-163.92,58.28,,,21.000,30.000,5.000,1.000,,2.000,1,1,1,2.0
2,Simba,37837,NUREWIRE CAPSULE 10 NO`S,A,F,206.2,STRIP,2023-04-20,2023-04-01,2023-04-20,2023-04-19,,,125131.58,152235.00,0.00,4336.72,,,412.000,580.000,4.000,14.000,,,6,6,6,9.0
2,Simba,38236,PROVANOL 40 MG TABLET 10 NO`S,D,S,18.0,STRIP,2023-04-14,2023-03-31,,,,,683.96,619.80,,,,,31.000,30.000,,,,,,,,
2,Simba,38653,RIVABAN 2.5 TABLET 14 NOS,D,M,13.0,STRIP,2023-04-20,2023-04-19,2023-04-12,,,,2302.11,2472.00,148.32,,,,44.000,50.000,3.000,,,,,,,
2,Simba,39213,STORVA GOLD 20 CAPSULE 10 NOS,D,M,104.7,STRIP,2023-04-11,2023-03-23,,,,,1694.38,1639.20,,,,,29.000,30.000,,,,,,,,
2,Simba,39302,RABEMAC DSR CAPSULE 15 NOS,C,M,98.1,STRIP,2023-04-18,2023-03-31,,2023-04-17,,,22765.07,19651.99,,807.32,,,176.000,170.000,,6.000,,,4,4,2,12.0
2,Simba,39550,LOVAX OD 600MG TABLET 10 NOS,D,S,29.1,STRIP,2023-04-18,2023-04-12,2023-04-07,,,,1791.29,4035.33,0.00,,,,17.000,42.000,2.000,,,,1,1,1,1.0
2,Simba,40883,CTIQ 500 10TAB CITICOLINE(500MG),D,S,76.4,STRIP,2023-03-25,,,,,,2325.00,,,,,,12.000,,,,,159.000,,,,
2,Simba,41411,PANLIPASE CAPSULE 15 NOS,C,M,120.4,STRIP,2023-04-20,2023-03-26,2023-03-23,,2023-03-28,2023-03-28,23141.56,45070.66,0.00,,439.72,439.72,93.000,190.000,2.000,,2.000,,,,,
2,Simba,50339,MAMAEARTH CHARCOAL FACE WASH 250 ML,D,S,0.0,NaN,2023-04-15,2023-03-29,2023-04-17,2023-04-07,,,856.11,2594.30,-461.08,285.37,,,3.000,10.000,8.000,1.000,,1.000,2,2,2,2.0
2,Simba,50380,UNIPUFF FB 200 CAPSULE 30 NOS,D,S,0.0,NaN,2023-04-17,2023-04-19,,,,,540.59,1022.10,,,,,5.000,10.000,,,,,,,,
2,Simba,50709,DDR 60 CAPSULE 10 NOS,C,F,77.7,STRIP,2023-04-20,2023-04-13,2023-04-18,2023-04-19,,,22897.84,38839.80,0.00,1296.96,,,211.000,400.000,106.000,12.000,,,3,3,2,3.0
2,Simba,50803,PCM 125 MG SUSPENSION 60 ML PARACETAMOL(125MG),D,N,,,,,2023-04-02,,,,,,99.99,,,,,,9.000,,,9.000,,,,
2,Simba,50805,UNISPRAY NASAL SPRAY 20 ML,D,M,110.7,BOTTLE,2023-04-20,2023-04-19,,2023-03-28,,,2836.76,6839.73,,65.68,,,86.000,240.000,,2.000,,,,,,
2,Simba,51476,NERVZ CAPSULE 10 NOS,D,S,36.2,STRIP,2023-04-19,2023-03-31,,,,,2066.21,4602.80,,,,,17.000,40.000,,,,,,,,
2,Simba,51635,MANFORCE IGNITE APPLE PEACH CONDOM 3 NOS,D,S,668.5,PACKET,2023-04-19,,,,,,2057.00,,,,,,67.000,,,,,,1,1,1,5.0
2,Simba,51895,TAXIMAX 1500 MG INJECTION 1 NOS,D,S,120.7,DRY VIAL,2023-04-20,,2023-03-28,,,,3652.75,,0.00,,,,69.000,,2.000,,,,1,1,1,1.0
2,Simba,52411,GABANICHE ET TABLET 10 NOS,D,S,0.0,NaN,,,2023-04-14,,,,,,291.86,,,,,,2.000,,,1.000,,,,
2,Simba,52773,TRUEXONE 500 INJ 1S CEFTRIAXONE(500MG),D,S,121.3,DRY VIAL,2023-03-23,2023-04-03,,,,,350.00,5500.00,,,,,20.000,550.000,,,,,,,,
2,Simba,53259,DSAFE RUBBER MACKINTOSH 2 MTR [NON RETURN],D,S,0.0,NaN,2023-04-09,2023-04-07,,,,,582.00,705.60,,,,,3.000,4.000,,,,,,,,
2,Simba,53266,PAH 20 TABLET 15 NOS,B,F,28.7,STRIP,2023-04-20,2023-04-13,,2023-04-19,,,50861.34,37702.50,,638.44,,,335.000,265.000,,4.000,,,2,2,1,-47.0
2,Simba,53285,CUTIYT G6 CREAM 20 GM,C,M,0.0,NaN,2023-04-20,,,2023-04-13,,,11582.95,,,255.82,,,46.000,,,1.000,,,,,,
2,Simba,53368,IDCLAV 625 TABLET 10 NOS,B,M,0.0,NaN,2023-04-14,2023-04-05,,2023-04-19,,,12469.16,17550.00,,149.28,,,101.000,165.000,,1.000,,,2,2,2,7.0
2,Simba,53635,DAPEFY M XR 10/500 TABLET 7 NOS,D,S,0.0,NaN,2023-04-12,2023-03-23,,,,,1005.75,810.00,,,,,14.000,12.000,,,,,,,,
2,Simba,54808,PHYTONITY CAPSULE 60 NOS,D,S,0.0,NaN,2023-04-05,2023-04-20,2023-04-11,,,,430.50,1323.00,-132.30,,,,3.000,10.000,1.000,,,,3,3,2,3.0
2,Simba,54920,ZANDU TRIBHUVAN KIRTI RASA TABLET 40 NOS,D,S,40.6,BOTTLE,2023-04-13,,,2023-04-18,,,884.59,,,147.00,,,21.000,,,3.000,,,,,,
2,Simba,55101,VALPARIN CHRONO 500 TABET 15 NOS,B,F,136.5,STRIP,2023-04-20,,2023-04-20,2023-04-20,,,53996.71,,0.00,1107.42,,,440.000,,342.000,9.000,,,5,5,4,8.0
2,Simba,55301,HEPAKIND 300 TABLET 10 NOS,D,S,22.2,STRIP,2023-04-11,2023-04-19,,2023-04-04,,,1762.70,2880.00,,253.34,,,7.000,12.000,,1.000,,,,,,
2,Simba,55939,JUBIRA GOLD 10 CAPSULE 15 NOS,C,M,180.5,STRIP,2023-04-20,2023-04-15,2023-03-21,2023-04-03,,,7242.40,9726.50,0.00,148.21,,,49.000,70.000,2.000,1.000,,,2,3,2,0.0
2,Simba,55993,POLYBION ACTIVE MANGO SUGAR FREE SYRUP 300 ML,D,S,679.6,BOTTLE,2023-04-15,2023-03-25,,2023-03-21,,,4253.73,10361.34,,1339.70,,,27.000,75.000,,9.000,,,1,1,1,0.0
2,Simba,56661,TBIS XL OINTMENT 50 GM,D,S,0.0,NaN,2023-04-15,2023-03-30,,2023-03-22,,,889.37,8337.90,,889.37,,,1.000,10.000,,1.000,,,,,,
2,Simba,56811,DREZ V SUPPOSITORY 3 NOS,D,S,35.1,STRIP,2023-04-18,,,2023-04-04,,,186.11,,,91.61,,,2.000,,,1.000,,,,,,
2,Simba,56832,DAPAHENZ S 10/50 TABLET 10 NOS,D,S,0.0,NaN,,2023-04-10,,,,,,1144.30,,,,,,10.000,,,,,,,,
2,Simba,57108,NATUROGEST 8 % VAGINAL GEL 1.35 G,B,S,,,2023-04-20,,,,,,11771.66,,,,,,103.000,,,,,,,,,
